nom_standard,reg_code,reg_nom,dep_code,dep_nom,EPCI,population,superficie_km2,densite,NOM,F18-24
Enquin-lez-Guinegatte,32,Hauts-de-France,62,Pas-de-Calais,200069037,1613,11,80.57,Saint-Omer,1064.0
Éperlecques,32,Hauts-de-France,62,Pas-de-Calais,200069037,3745,26,146.52,Saint-Omer,1064.0
Équihen-Plage,32,Hauts-de-France,62,Pas-de-Calais,246200729,2624,4,688.71,Boulogne-sur-Mer,2253.0
Erny-Saint-Julien,32,Hauts-de-France,62,Pas-de-Calais,200069037,335,5,61.92,Saint-Omer,1064.0
Escalles,32,Hauts-de-France,62,Pas-de-Calais,200090751,219,7,30.04,Calais,3260.0
Essars,32,Hauts-de-France,62,Pas-de-Calais,200072460,1758,4,472.58,Béthune,1323.0
Estevelles,32,Hauts-de-France,62,Pas-de-Calais,246200364,2031,3,799.61,Lens,1611.0
Estevelles,32,Hauts-de-France,62,Pas-de-Calais,246200364,2031,3,799.61,Liévin,1222.0
Estrée-Blanche,32,Hauts-de-France,62,Pas-de-Calais,200072460,915,5,171.99,Béthune,1323.0
Estrée-Cauchy,32,Hauts-de-France,62,Pas-de-Calais,200072460,357,4,91.77,Béthune,1323.0
Étrun,32,Hauts-de-France,62,Pas-de-Calais,200033579,316,2,142.34,Arras,2759.0
Évin-Malmaison,32,Hauts-de-France,62,Pas-de-Calais,246200299,4662,5,1020.13,Hénin-Beaumont,1136.0
Fampoux,32,Hauts-de-France,62,Pas-de-Calais,200033579,1209,9,139.93,Arras,2759.0
Farbus,32,Hauts-de-France,62,Pas-de-Calais,200033579,604,4,173.07,Arras,2759.0
Fauquembergues,32,Hauts-de-France,62,Pas-de-Calais,200069037,949,7,133.1,Saint-Omer,1064.0
Febvin-Palfart,32,Hauts-de-France,62,Pas-de-Calais,200069037,614,15,42.32,Saint-Omer,1064.0
Ferfay,32,Hauts-de-France,62,Pas-de-Calais,200072460,895,4,230.08,Béthune,1323.0
Festubert,32,Hauts-de-France,62,Pas-de-Calais,200072460,1268,8,165.97,Béthune,1323.0
Feuchy,32,Hauts-de-France,62,Pas-de-Calais,200033579,1027,5,188.44,Arras,2759.0
Ficheux,32,Hauts-de-France,62,Pas-de-Calais,200033579,501,6,85.93,Arras,2759.0
Fléchin,32,Hauts-de-France,62,Pas-de-Calais,200069037,480,11,43.68,Saint-Omer,1064.0
Fouquereuil,32,Hauts-de-France,62,Pas-de-Calais,200072460,1629,2,810.45,Béthune,1323.0
Fouquières-lès-Béthune,32,Hauts-de-France,62,Pas-de-Calais,200072460,1124,2,464.46,Béthune,1323.0
Fouquières-lès-Lens,32,Hauts-de-France,62,Pas-de-Calais,246200364,6333,4,1529.71,Lens,1611.0
Fouquières-lès-Lens,32,Hauts-de-France,62,Pas-de-Calais,246200364,6333,4,1529.71,Liévin,1222.0
Fresnicourt-le-Dolmen,32,Hauts-de-France,62,Pas-de-Calais,200072460,801,8,100.75,Béthune,1323.0
Fréthun,32,Hauts-de-France,62,Pas-de-Calais,200090751,1390,8,175.51,Calais,3260.0
Gauchin-Légal,32,Hauts-de-France,62,Pas-de-Calais,200072460,308,6,51.08,Béthune,1323.0
Gavrelle,32,Hauts-de-France,62,Pas-de-Calais,200033579,817,9,90.58,Arras,2759.0
Givenchy-en-Gohelle,32,Hauts-de-France,62,Pas-de-Calais,246200364,2003,6,336.64,Lens,1611.0
Givenchy-en-Gohelle,32,Hauts-de-France,62,Pas-de-Calais,246200364,2003,6,336.64,Liévin,1222.0
Givenchy-lès-la-Bassée,32,Hauts-de-France,62,Pas-de-Calais,200072460,1023,4,262.98,Béthune,1323.0
Gonnehem,32,Hauts-de-France,62,Pas-de-Calais,200072460,2512,15,164.08,Béthune,1323.0
Gosnay,32,Hauts-de-France,62,Pas-de-Calais,200072460,949,2,429.41,Béthune,1323.0
Gouy-Servins,32,Hauts-de-France,62,Pas-de-Calais,246200364,350,3,105.42,Lens,1611.0
Gouy-Servins,32,Hauts-de-France,62,Pas-de-Calais,246200364,350,3,105.42,Liévin,1222.0
Grenay,32,Hauts-de-France,62,Pas-de-Calais,246200364,6748,3,2095.65,Lens,1611.0
Grenay,32,Hauts-de-France,62,Pas-de-Calais,246200364,6748,3,2095.65,Liévin,1222.0
Guarbecque,32,Hauts-de-France,62,Pas-de-Calais,200072460,1388,5,254.21,Béthune,1323.0
Guémappe,32,Hauts-de-France,62,Pas-de-Calais,200033579,378,4,83.63,Arras,2759.0
Haillicourt,32,Hauts-de-France,62,Pas-de-Calais,200072460,4864,5,1090.58,Béthune,1323.0
Haisnes,32,Hauts-de-France,62,Pas-de-Calais,200072460,4416,6,791.4,Béthune,1323.0
Hallines,32,Hauts-de-France,62,Pas-de-Calais,200069037,1211,6,211.71,Saint-Omer,1064.0
Ham-en-Artois,32,Hauts-de-France,62,Pas-de-Calais,200072460,947,3,295.94,Béthune,1323.0
Hames-Boucres,32,Hauts-de-France,62,Pas-de-Calais,200090751,1457,13,113.65,Calais,3260.0
Harnes,32,Hauts-de-France,62,Pas-de-Calais,246200364,12277,11,1140.99,Lens,1611.0
Harnes,32,Hauts-de-France,62,Pas-de-Calais,246200364,12277,11,1140.99,Liévin,1222.0
Helfaut,32,Hauts-de-France,62,Pas-de-Calais,200069037,1737,9,194.73,Saint-Omer,1064.0
Héninel,32,Hauts-de-France,62,Pas-de-Calais,200033579,186,5,34.96,Arras,2759.0
Hénin-Beaumont,32,Hauts-de-France,62,Pas-de-Calais,246200299,25886,21,1249.32,Hénin-Beaumont,1136.0
Hénin-sur-Cojeul,32,Hauts-de-France,62,Pas-de-Calais,200033579,527,7,77.39,Arras,2759.0
Hermin,32,Hauts-de-France,62,Pas-de-Calais,200072460,209,4,49.88,Béthune,1323.0
Hersin-Coupigny,32,Hauts-de-France,62,Pas-de-Calais,200072460,6196,13,515.47,Béthune,1323.0
Hesdigneul-lès-Béthune,32,Hauts-de-France,62,Pas-de-Calais,200072460,827,3,319.31,Béthune,1323.0
Hesdigneul-lès-Boulogne,32,Hauts-de-France,62,Pas-de-Calais,246200729,805,3,242.47,Boulogne-sur-Mer,2253.0
Hesdin-l'Abbé,32,Hauts-de-France,62,Pas-de-Calais,246200729,1891,7,255.89,Boulogne-sur-Mer,2253.0
Heuringhem,32,Hauts-de-France,62,Pas-de-Calais,200069037,1371,6,236.79,Saint-Omer,1064.0
Hinges,32,Hauts-de-France,62,Pas-de-Calais,200072460,2413,8,290.37,Béthune,1323.0
Houchin,32,Hauts-de-France,62,Pas-de-Calais,200072460,718,5,159.56,Béthune,1323.0
Houdain,32,Hauts-de-France,62,Pas-de-Calais,200072460,7066,6,1121.59,Béthune,1323.0
Houlle,32,Hauts-de-France,62,Pas-de-Calais,200069037,1163,7,178.37,Saint-Omer,1064.0
Hulluch,32,Hauts-de-France,62,Pas-de-Calais,246200364,3380,6,588.85,Lens,1611.0
Hulluch,32,Hauts-de-France,62,Pas-de-Calais,246200364,3380,6,588.85,Liévin,1222.0
Bellinghem,32,Hauts-de-France,62,Pas-de-Calais,200069037,1084,3,140.05,Saint-Omer,1064.0
Isbergues,32,Hauts-de-France,62,Pas-de-Calais,200072460,8683,14,604.24,Béthune,1323.0
Isques,32,Hauts-de-France,62,Pas-de-Calais,246200729,1154,7,165.33,Boulogne-sur-Mer,2253.0
Labeuvrière,32,Hauts-de-France,62,Pas-de-Calais,200072460,1662,6,272.01,Béthune,1323.0
Labourse,32,Hauts-de-France,62,Pas-de-Calais,200072460,2912,5,623.55,Béthune,1323.0
Laires,32,Hauts-de-France,62,Pas-de-Calais,200069037,369,9,42.71,Saint-Omer,1064.0
Lambres,32,Hauts-de-France,62,Pas-de-Calais,200072460,1058,4,242.11,Béthune,1323.0
Lapugnoy,32,Hauts-de-France,62,Pas-de-Calais,200072460,3525,9,409.41,Béthune,1323.0
Leforest,32,Hauts-de-France,62,Pas-de-Calais,246200299,7236,6,1163.34,Hénin-Beaumont,1136.0
Lens,32,Hauts-de-France,62,Pas-de-Calais,246200364,32458,12,2774.19,Lens,1611.0
Lens,32,Hauts-de-France,62,Pas-de-Calais,246200364,32458,12,2774.19,Liévin,1222.0
Lespesses,32,Hauts-de-France,62,Pas-de-Calais,200072460,404,3,130.74,Béthune,1323.0
Lières,32,Hauts-de-France,62,Pas-de-Calais,200072460,367,3,113.27,Béthune,1323.0
Liettres,32,Hauts-de-France,62,Pas-de-Calais,200072460,343,3,111.73,Béthune,1323.0
Liévin,32,Hauts-de-France,62,Pas-de-Calais,246200364,30102,13,2346.22,Lens,1611.0
Liévin,32,Hauts-de-France,62,Pas-de-Calais,246200364,30102,13,2346.22,Liévin,1222.0
Ligny-lès-Aire,32,Hauts-de-France,62,Pas-de-Calais,200072460,568,8,70.65,Béthune,1323.0
Lillers,32,Hauts-de-France,62,Pas-de-Calais,200072460,9866,27,366.77,Béthune,1323.0
Linghem,32,Hauts-de-France,62,Pas-de-Calais,200072460,192,4,52.89,Béthune,1323.0
Locon,32,Hauts-de-France,62,Pas-de-Calais,200072460,2361,10,248.0,Béthune,1323.0
Loison-sous-Lens,32,Hauts-de-France,62,Pas-de-Calais,246200364,5308,4,1495.21,Lens,1611.0
Loison-sous-Lens,32,Hauts-de-France,62,Pas-de-Calais,246200364,5308,4,1495.21,Liévin,1222.0
Longuenesse,32,Hauts-de-France,62,Pas-de-Calais,200069037,10600,8,1261.9,Saint-Omer,1064.0
Loos-en-Gohelle,32,Hauts-de-France,62,Pas-de-Calais,246200364,6904,13,543.62,Lens,1611.0
Loos-en-Gohelle,32,Hauts-de-France,62,Pas-de-Calais,246200364,6904,13,543.62,Liévin,1222.0
Lorgies,32,Hauts-de-France,62,Pas-de-Calais,200072460,1589,7,232.31,Béthune,1323.0
Lozinghem,32,Hauts-de-France,62,Pas-de-Calais,200072460,1300,2,604.65,Béthune,1323.0
Maisnil-lès-Ruitz,32,Hauts-de-France,62,Pas-de-Calais,200072460,1698,6,305.4,Béthune,1323.0
Mametz,32,Hauts-de-France,62,Pas-de-Calais,200069037,2006,10,210.49,Saint-Omer,1064.0
Marck,32,Hauts-de-France,62,Pas-de-Calais,200090751,10523,32,333.53,Calais,3260.0
Marles-les-Mines,32,Hauts-de-France,62,Pas-de-Calais,200072460,5524,4,1214.07,Béthune,1323.0
Marœuil,32,Hauts-de-France,62,Pas-de-Calais,200033579,2454,12,207.61,Arras,2759.0
Mazingarbe,32,Hauts-de-France,62,Pas-de-Calais,246200364,8029,10,780.27,Lens,1611.0
Mazingarbe,32,Hauts-de-France,62,Pas-de-Calais,246200364,8029,10,780.27,Liévin,1222.0
Mazinghem,32,Hauts-de-France,62,Pas-de-Calais,200072460,466,5,89.79,Béthune,1323.0
Mentque-Nortbécourt,32,Hauts-de-France,62,Pas-de-Calais,200069037,647,11,60.02,Saint-Omer,1064.0
Mercatel,32,Hauts-de-France,62,Pas-de-Calais,200033579,726,6,126.04,Arras,2759.0
Merck-Saint-Liévin,32,Hauts-de-France,62,Pas-de-Calais,200069037,668,12,56.37,Saint-Omer,1064.0
Méricourt,32,Hauts-de-France,62,Pas-de-Calais,246200364,11374,8,1510.49,Lens,1611.0
Méricourt,32,Hauts-de-France,62,Pas-de-Calais,246200364,11374,8,1510.49,Liévin,1222.0
Meurchin,32,Hauts-de-France,62,Pas-de-Calais,246200364,3728,5,803.45,Lens,1611.0
Meurchin,32,Hauts-de-France,62,Pas-de-Calais,246200364,3728,5,803.45,Liévin,1222.0
Monchy-le-Preux,32,Hauts-de-France,62,Pas-de-Calais,200033579,657,9,70.95,Arras,2759.0
Mont-Bernanchon,32,Hauts-de-France,62,Pas-de-Calais,200072460,1326,11,116.32,Béthune,1323.0
Montigny-en-Gohelle,32,Hauts-de-France,62,Pas-de-Calais,246200299,10086,4,2881.71,Hénin-Beaumont,1136.0
Mont-Saint-Éloi,32,Hauts-de-France,62,Pas-de-Calais,200033579,1016,16,64.1,Arras,2759.0
Moringhem,32,Hauts-de-France,62,Pas-de-Calais,200069037,556,10,55.71,Saint-Omer,1064.0
Moulle,32,Hauts-de-France,62,Pas-de-Calais,200069037,1136,5,210.76,Saint-Omer,1064.0
Nesles,32,Hauts-de-France,62,Pas-de-Calais,246200729,1067,5,211.71,Boulogne-sur-Mer,2253.0
Neufchâtel-Hardelot,32,Hauts-de-France,62,Pas-de-Calais,246200729,3748,21,179.76,Boulogne-sur-Mer,2253.0
Neuve-Chapelle,32,Hauts-de-France,62,Pas-de-Calais,200072460,1435,2,771.51,Béthune,1323.0
Neuville-Saint-Vaast,32,Hauts-de-France,62,Pas-de-Calais,200033579,1594,13,126.61,Arras,2759.0
Neuville-Vitasse,32,Hauts-de-France,62,Pas-de-Calais,200033579,496,7,71.06,Arras,2759.0
Nielles-lès-Calais,32,Hauts-de-France,62,Pas-de-Calais,200090751,286,2,114.86,Calais,3260.0
Nœux-les-Mines,32,Hauts-de-France,62,Pas-de-Calais,200072460,11638,9,1316.52,Béthune,1323.0
Nordausques,32,Hauts-de-France,62,Pas-de-Calais,200069037,1336,6,224.92,Saint-Omer,1064.0
Norrent-Fontes,32,Hauts-de-France,62,Pas-de-Calais,200072460,1377,6,241.58,Béthune,1323.0
Nort-Leulinghem,32,Hauts-de-France,62,Pas-de-Calais,200069037,266,4,77.1,Saint-Omer,1064.0
Noyelles-Godault,32,Hauts-de-France,62,Pas-de-Calais,246200299,5864,5,1075.96,Hénin-Beaumont,1136.0
Noyelles-lès-Vermelles,32,Hauts-de-France,62,Pas-de-Calais,200072460,2297,3,907.91,Béthune,1323.0
Noyelles-sous-Lens,32,Hauts-de-France,62,Pas-de-Calais,246200364,6590,4,1771.51,Lens,1611.0
Noyelles-sous-Lens,32,Hauts-de-France,62,Pas-de-Calais,246200364,6590,4,1771.51,Liévin,1222.0
Oblinghem,32,Hauts-de-France,62,Pas-de-Calais,200072460,381,1,300.0,Béthune,1323.0
Oignies,32,Hauts-de-France,62,Pas-de-Calais,246200299,10130,6,1835.14,Hénin-Beaumont,1136.0
Ourton,32,Hauts-de-France,62,Pas-de-Calais,200072460,750,5,142.05,Béthune,1323.0
Outreau,32,Hauts-de-France,62,Pas-de-Calais,246200729,13178,7,1858.67,Boulogne-sur-Mer,2253.0
Pernes-lès-Boulogne,32,Hauts-de-France,62,Pas-de-Calais,246200729,414,8,53.35,Boulogne-sur-Mer,2253.0
Peuplingues,32,Hauts-de-France,62,Pas-de-Calais,200090751,784,11,75.17,Calais,3260.0
Pihen-lès-Guînes,32,Hauts-de-France,62,Pas-de-Calais,200090751,503,9,54.38,Calais,3260.0
Pittefaux,32,Hauts-de-France,62,Pas-de-Calais,246200729,117,2,48.35,Boulogne-sur-Mer,2253.0
Pont-à-Vendin,32,Hauts-de-France,62,Pas-de-Calais,246200364,3116,2,1550.25,Lens,1611.0
Pont-à-Vendin,32,Hauts-de-France,62,Pas-de-Calais,246200364,3116,2,1550.25,Liévin,1222.0
Le Portel,32,Hauts-de-France,62,Pas-de-Calais,246200729,8985,4,2333.77,Boulogne-sur-Mer,2253.0
Quernes,32,Hauts-de-France,62,Pas-de-Calais,200072460,448,3,162.91,Béthune,1323.0
Quiestède,32,Hauts-de-France,62,Pas-de-Calais,200069037,625,3,220.85,Saint-Omer,1064.0
Racquinghem,32,Hauts-de-France,62,Pas-de-Calais,200069037,2218,5,416.92,Saint-Omer,1064.0
Ransart,32,Hauts-de-France,62,Pas-de-Calais,200033579,395,8,53.02,Arras,2759.0
Saint-Augustin,32,Hauts-de-France,62,Pas-de-Calais,200069037,824,5,69.83,Saint-Omer,1064.0
Rebreuve-Ranchicourt,32,Hauts-de-France,62,Pas-de-Calais,200072460,1071,11,99.81,Béthune,1323.0
Reclinghem,32,Hauts-de-France,62,Pas-de-Calais,200069037,233,6,38.51,Saint-Omer,1064.0
Rely,32,Hauts-de-France,62,Pas-de-Calais,200072460,453,5,93.79,Béthune,1323.0
Renty,32,Hauts-de-France,62,Pas-de-Calais,200069037,588,16,37.52,Saint-Omer,1064.0
Richebourg,32,Hauts-de-France,62,Pas-de-Calais,200072460,2628,17,151.82,Béthune,1323.0
Rivière,32,Hauts-de-France,62,Pas-de-Calais,200033579,1125,12,94.54,Arras,2759.0
Robecq,32,Hauts-de-France,62,Pas-de-Calais,200072460,1335,10,126.42,Béthune,1323.0
Roclincourt,32,Hauts-de-France,62,Pas-de-Calais,200033579,783,6,132.04,Arras,2759.0
Rœux,32,Hauts-de-France,62,Pas-de-Calais,200033579,1404,5,288.3,Arras,2759.0
Rombly,32,Hauts-de-France,62,Pas-de-Calais,200072460,43,1,37.39,Béthune,1323.0
Roquetoire,32,Hauts-de-France,62,Pas-de-Calais,200069037,1947,11,181.79,Saint-Omer,1064.0
Rouvroy,32,Hauts-de-France,62,Pas-de-Calais,246200299,8925,6,1390.19,Hénin-Beaumont,1136.0
Ruitz,32,Hauts-de-France,62,Pas-de-Calais,200072460,1521,5,306.65,Béthune,1323.0
Sailly-Labourse,32,Hauts-de-France,62,Pas-de-Calais,200072460,2520,6,418.6,Béthune,1323.0
Sains-en-Gohelle,32,Hauts-de-France,62,Pas-de-Calais,246200364,6035,6,1056.92,Lens,1611.0
Sains-en-Gohelle,32,Hauts-de-France,62,Pas-de-Calais,246200364,6035,6,1056.92,Liévin,1222.0
Sainte-Catherine,32,Hauts-de-France,62,Pas-de-Calais,200033579,3653,4,830.23,Arras,2759.0
Saint-Étienne-au-Mont,32,Hauts-de-France,62,Pas-de-Calais,246200729,5094,14,362.56,Boulogne-sur-Mer,2253.0
Saint-Floris,32,Hauts-de-France,62,Pas-de-Calais,200072460,625,4,154.32,Béthune,1323.0
Saint-Hilaire-Cottes,32,Hauts-de-France,62,Pas-de-Calais,200072460,817,7,112.85,Béthune,1323.0
Saint-Laurent-Blangy,32,Hauts-de-France,62,Pas-de-Calais,200033579,6522,10,663.48,Arras,2759.0
Saint-Léonard,32,Hauts-de-France,62,Pas-de-Calais,246200729,3377,4,993.24,Boulogne-sur-Mer,2253.0
Saint-Martin-lez-Tatinghem,32,Hauts-de-France,62,Pas-de-Calais,200069037,5970,5,566.41,Saint-Omer,1064.0
Saint-Martin-Boulogne,32,Hauts-de-France,62,Pas-de-Calais,246200729,11165,13,849.05,Boulogne-sur-Mer,2253.0
Saint-Martin-d'Hardinghem,32,Hauts-de-France,62,Pas-de-Calais,200069037,275,7,41.17,Saint-Omer,1064.0
Saint-Martin-sur-Cojeul,32,Hauts-de-France,62,Pas-de-Calais,200033579,211,3,61.88,Arras,2759.0
Saint-Nicolas,32,Hauts-de-France,62,Pas-de-Calais,200033579,4659,3,1460.5,Arras,2759.0
Saint-Omer,32,Hauts-de-France,62,Pas-de-Calais,200069037,14782,16,901.34,Saint-Omer,1064.0
Saint-Tricat,32,Hauts-de-France,62,Pas-de-Calais,200090751,765,7,104.08,Calais,3260.0
